i,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
1747,K03683,10795103,K03683.01,Kepler-1515 b,CONFIRMED,214.3114164,0.0001275,-0.0001275,2455169.331,0.000357,-0.000357,0.0587,0.0546,-0.0587,16.1734,0.0166,-0.0166,,,,4535.4,7.2,-7.2,0.062147,0.0001,-5.10E-05,0.50965,0.00492,-0.00737,9.33,5.29,-1.86,0.7455,,,390,,,5.49,9.25,-2.39,107.36,1,-1,304.83878,883.5,1,,6517,148,-202,4.241,0.138,-0.314,-0.16,0.23,-0.3,1.375,0.779,-0.275,1.203,0.284,-0.185,,,,stellar_q1_q16,12.04,11.163,10.942,10.886,FALSE,6338.7,60,-60,4.274,0.1,-0.1,-0.025,0.04,-0.04,10.7,1,-1,6336,67,-68,4.276,0.08,-0.088,-0.023,0.042,-0.043,1.32,0.17203767,-0.122869687,1.208,0.053737376,-0.045877071,2.760577856,0.622881445,-1.105170095,9.441,0.088360957,-0.222095013,2.21,0.23,-0.25,8.955247122,0.994851038,-0.994851038,0.746969134,0.01243897,-0.01243897,4.514741673,1.034151763,-1.034151763,371.4682951,21.28622465,-21.28622465
1748,K03689,7017372,K03689.01,,NOT DISPOSITIONED,5.24090453,2.27E-05,-2.27E-05,2454969.026,0.00354,-0.00354,0.6814,0.0219,-0.0214,3.405,0.0261,-0.0261,,,,8745.6,28.2,-28.2,0.091164,0.00054,-0.000575,0.70041,0.05022,-0.06229,13.15,6.86,-2.63,0.0605,,,1325,,,728.91,1166.03,-329.66,10.056,0.721,-0.721,393.33286,405.9,1,,6429,189,-246,4.227,0.166,-0.277,-0.28,0.24,-0.3,1.321,0.689,-0.264,1.073,0.27,-0.124,,,,stellar_q1_q16,14.014,12.971,12.694,12.627,FALSE,5987.8,60,-60,4.166,0.1,-0.1,0.02,0.04,-0.04,4,1,-1,5988,68,-67,4.19,0.1,-0.11,0.026,0.041,-0.036,1.41,0.2218,-0.172323069,1.112,0.056556322,-0.04489563,5.623413252,1.005152606,-1.035970027,9.75,0.071419576,-0.088429298,0.96,0.13,-0.13,14.08121458,1.98203748,-1.98203748,0.061201564,0.00102358,-0.00102358,615.6688617,177.1576445,-177.1576445,1269.405347,91.87217794,-91.87217794
1749,K03726,6973796,K03726.01,,CANDIDATE,115.9943534,5.03E-05,-5.03E-05,2454972.572,0.000365,-0.000365,0.0209,0.1931,-0.0209,2.4524,0.0188,-0.0188,,,,43621,247,-247,0.183088,0.001724,-0.00077,109.78936,0.52736,-10.40738,14.7,0.83,-1.18,0.4185,,,265,,,1.16,0.36,-0.3,427.42,2.1,-2.1,265.7198,229.6,1,,4530,184,-150,4.566,0.045,-0.031,0.22,0.2,-0.26,0.735,0.042,-0.059,0.725,0.057,-0.054,,,,stellar_q1_q16,15.852,13.932,13.301,13.167,FALSE,4920.4,60,-60,4.644,0.1,-0.1,-0.216,0.04,-0.04,15,1,-1,4922,65,-65,4.601,0.03,-0.037,-0.205,0.042,-0.043,0.713,0.029653796,-0.024563135,0.738,0.02903201,-0.026492595,7.244359601,5.393765369,-5.108227732,9.86,0.241682646,-0.530371941,1.669,0.069,-0.071,14.27309149,1.145097178,-1.145097178,0.420861278,0.007013366,-0.007013366,1.509483452,0.259942339,-0.259942339,282.4688847,12.08582285,-12.08582285
1750,K03770,5008245,K03770.01,,NOT DISPOSITIONED,2.60721348,1.84E-05,-1.84E-05,2454964.847,0.00581,-0.00581,0.6966,0.0209,-0.3469,2.6856,0.0508,-0.0508,,,,3315.1,21.4,-21.4,0.056273,0.000115,-0.002937,0.58557,0.74391,-0.01478,7.48,5.54,-1.02,0.0401,,,1545,,,1346.2,3176.8,-498.93,5.95,2.5,-2.5,180.13368,191.5,1,,6357,167,-267,4.37,0.07,-0.406,0.21,0.15,-0.37,1.217,0.901,-0.165,1.267,0.261,-0.229,,,,stellar_q1_q16,14.103,13.132,12.885,12.835,FALSE,6149.8,60,-60,4.127,0.1,-0.1,-0.043,0.04,-0.04,6.3,1,-1,6148,52,-63,4.148,0.1,-0.091,-0.028,0.039,-0.045,1.52,0.202297207,-0.192416631,1.181,0.073877631,-0.060777499,4.236429661,0.747991009,-0.822150626,9.627,0.070614688,-0.093700989,0.801,0.117,-0.096,9.341656011,1.244092642,-1.244092642,0.039189211,0.000752267,-0.000752267,1921.773385,516.1288919,-516.1288919,1687.287425,113.3281308,-113.3281308
1751,K03780,6775985,K03780.01,,NOT DISPOSITIONED,27.9614771,0.0003346,-0.0003346,2454966.165,0.00992,-0.00992,1.4663,0.434,-0.0606,3.9419,0.0381,-0.0381,,,,6499.8,57.2,-57.2,0.553894,0.33768,-0.151148,0.52599,0.07165,-0.05687,82.32,42.64,-15.06,0.1916,,,796,,,94.86,147.92,-41.28,27.91,3.8,-3.8,110.96678,131.2,1,,6770,180,-277,4.249,0.127,-0.295,-0.36,0.22,-0.32,1.361,0.705,-0.249,1.204,0.267,-0.186,,,,stellar_q1_q16,14.069,13.07,12.826,12.787,FALSE,6383,60,-60,4.161,0.1,-0.1,-0.187,0.04,-0.04,8.4,1,-1,6381,65,-60,4.191,0.094,-0.086,-0.177,0.041,-0.042,1.43,0.182257949,-0.162536027,1.162,0.059708438,-0.048001017,3.655947916,0.629736396,-0.709498353,9.563,0.069020177,-0.093700989,0.852,0.108,-0.097,84.9137679,39.85557131,-39.85557131,0.189627392,0.003139493,-0.003139493,85.02520596,21.10332978,-21.10332978,773.8387072,48.06918562,-48.06918562
1752,K03787,7813039,K03787.01,,CANDIDATE,141.7340273,5.14E-05,-5.14E-05,2455000.346,0.000305,-0.000305,14.6708,0.1202,-6.601,1.6346,0.0165,-0.0165,,,,8240.4,85.3,-85.3,13.750893,0.113413,-6.585742,989.59656,10.39404,-506.99817,1650.26,666.7,-225.2,0.5319,,,380,,,4.93,5.83,-1.67,1016.7,10.7,-10.7,127.96449,122.1,1,,5993,155,-178,4.355,0.109,-0.262,-0.1,0.24,-0.3,1.099,0.444,-0.15,0.996,0.176,-0.111,,,,stellar_q1_q16,13.891,12.757,12.425,12.363,FALSE,5672.8,60,-60,4.436,0.1,-0.1,0.107,0.04,-0.04,1.1,1,-1,5671,64,-66,4.42,0.069,-0.084,0.102,0.041,-0.043,1.011,0.103004118,-0.071901658,0.985,0.033422896,-0.033422896,6.165950019,2.814920555,-3.273338931,9.79,0.163318438,-0.328709953,1.56,0.12,-0.14,1508.954075,392.6051393,-392.6051393,0.529565312,0.008873539,-0.008873539,3.374656058,0.610067211,-0.610067211,345.398864,15.51437309,-15.51437309
1753,K03791,5437945,K03791.01,Kepler-460 b,CONFIRMED,440.786134,0.001181,-0.001181,2454972.351,0.00206,-0.00206,0.212,0.0976,-0.2119,21.268,0.106,-0.106,,,,2268.9,19.8,-19.8,0.044065,0.000358,-0.000326,0.41292,0.03734,-0.0335,6.7,3.16,-1.61,1.1455,,,308,,,2.14,3.02,-1.06,161.9,14.6,-14.6,83.12659,181,2,,6340,176,-199,4.163,0.218,-0.246,-0.38,0.28,-0.3,1.393,0.656,-0.336,1.031,0.228,-0.125,,,,stellar_q1_q16,13.771,12.667,12.43,12.367,FALSE,6054.1,60,-60,4.063,0.1,-0.1,-0.035,0.04,-0.04,5.1,1,-1,6053,69,-66,4.095,0.1,-0.103,-0.018,0.038,-0.046,1.6,0.242123935,-0.202543822,1.161,0.069022956,-0.052422976,4.920395357,0.858100848,-0.914505456,9.692,0.069814832,-0.089300991,0.95,0.13,-0.12,7.687613107,1.075903502,-1.075903502,1.192091885,0.021092961,-0.021092961,2.163994769,0.621928695,-0.621928695,309.0847499,22.16327927,-22.16327927
1754,K03791,5437945,K03791.02,Kepler-460 c,CONFIRMED,220.1303357,0.0006389,-0.0006389,2455078.986,0.0023,-0.0023,0.0468,0.2134,-0.0468,21.445,0.0867,-0.0867,,,,1890.1,16.8,-16.8,0.040085,0.00034,-0.000185,0.21119,0.00255,-0.02223,6.1,2.87,-1.47,0.721,,,389,,,5.4,7.63,-2.66,81.481,0.984,-0.984,61.969276,161.1,2,,6340,176,-199,4.163,0.218,-0.246,-0.38,0.28,-0.3,1.393,0.656,-0.336,1.031,0.228,-0.125,,,,stellar_q1_q16,13.771,12.667,12.43,12.367,FALSE,6054.1,60,-60,4.063,0.1,-0.1,-0.035,0.04,-0.04,5.1,1,-1,6053,69,-66,4.095,0.1,-0.103,-0.018,0.038,-0.046,1.6,0.242123935,-0.202543822,1.161,0.069022956,-0.052422976,4.920395357,0.858100848,-0.914505456,9.692,0.069814832,-0.089300991,0.95,0.13,-0.12,7.014056059,0.979272597,-0.979272597,0.750445317,0.013189776,-0.013189776,5.481744527,1.575021615,-1.575021615,389.9359023,27.96764418,-27.96764418
1755,K03801,8827930,K03801.01,,CANDIDATE,288.3130099,0.0005257,-0.0005257,2455207.799,0.00129,-0.00129,0.5552,0.0591,-0.3038,5.505,0.124,-0.124,,,,12823,145,-145,0.106868,0.005359,-0.003291,12.7978,7.89434,-1.04343,11.26,4.53,-0.86,0.8779,,,269,,,1.24,1.5,-0.33,383,118,-118,96.86911,100.6,1,,5825,165,-215,4.504,0.033,-0.29,0.21,0.17,-0.27,0.965,0.388,-0.074,1.083,0.165,-0.133,,,,stellar_q1_q16,15.999,14.725,14.314,14.188,FALSE,5601.3,60,-60,4.114,0.1,-0.1,0.316,0.04,-0.04,2.9,1,-1,5607,67,-66,4.14,0.1,-0.1,0.3,0.041,-0.042,1.45,0.231821052,-0.182321145,1.069,0.076066447,-0.054379264,8.394599865,1.791280345,-1.892161177,9.924,0.083998564,-0.110923734,0.474,0.066,-0.067,16.9130371,2.495049933,-2.495049933,0.874084903,0.018045137,-0.018045137,2.428503173,0.714519993,-0.714519993,318.1252893,23.25953383,-23.25953383
1756,K03811,4638237,K03811.01,,CANDIDATE,290.1402448,0.0002476,-0.0002476,2455140.25,0.00059,-0.00059,0.9177,0.0428,-0.0195,2.1317,0.0668,-0.0668,,,,4805,106,-106,0.07832,0.014604,-0.007329,45.86089,49.49797,-11.47315,6.53,3.35,-0.71,0.762,,,245,,,0.85,1.38,-0.24,589,212,-212,63.167233,82.8,1,,5551,189,-146,4.518,0.092,-0.39,-0.72,0.38,-0.28,0.763,0.392,-0.083,0.7,0.129,-0.035,,,,stellar_q1_q16,13.906,12.64,12.259,12.166,FALSE,5715.2,60,-60,4.337,0.1,-0.1,-0.194,0.04,-0.04,4.4,1,-1,5715,65,-64,4.36,0.082,-0.092,-0.186,0.044,-0.043,1.038,0.127698777,-0.092363291,0.907,0.034206134,-0.032527828,8.933054837,1.716852116,-2.463307705,9.951,0.076345813,-0.140112693,1.66,0.16,-0.18,8.795669156,1.547281879,-1.547281879,0.83060138,0.014008078,-0.014008078,1.492158591,0.331505112,-0.331505112,281.6548746,15.47815384,-15.47815384
